"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"PPP1R21";914,885639759195;0,263256816925682;0,0852603230798459;0,000805711198430629;0,00280111770100657
"ACAD9";1076,29160524009;0,263148218259161;0,0508330667861502;1,69695665258313e-07;1,18307667949127e-06
"LMBR1";2235,38134601989;0,263112961130115;0,0690433599528064;7,55143247837268e-05;0,000326358451525415
"GPR75";194,909666238686;-0,263071299345877;0,0785445745534656;0,000496159192155097;0,00180775490415254
"ATG16L2";1185,79140449496;-0,263010793201161;0,0728329043512166;0,000168199217867838;0,000680756485766469
"LAMTOR4";767,577845317339;0,262953849085478;0,0593454066721978;5,5451964706579e-06;2,9616908019126e-05
"RARS1";1585,43933462879;0,262840534229752;0,0499834682057925;9,68887276969618e-08;7,01050163298982e-07
"AC093323.1";432,416253325797;0,262690364028211;0,0930812272835398;0,00300814025845827;0,00911132883503205
"ANKRD50";3405,35939687825;0,262681713463995;0,077965181822705;0,000548938316348921;0,00198521831765652
"MAP3K1";1893,08337877543;-0,262608583199569;0,054369778524684;1,07960705248079e-06;6,57885547605481e-06
"MOSPD2";543,235173111801;0,262581075809228;0,0940792957572193;0,00330896193315989;0,00993146955465875
"HMOX2";750,002443364729;0,262554021954273;0,0677320087890187;7,23708676729376e-05;0,000313537418267559
"BEX4";1169,55837333435;-0,262466108494763;0,0839451561654961;0,000953032459977332;0,00326667832124415
"THAP4";942,913931958009;0,262420322460627;0,053235080809584;6,45270570323112e-07;4,07605316530635e-06
"MIEF1";1002,88258524028;0,262419358613442;0,0919538726295745;0,00283183027807857;0,00861746105220539
"TNS2";3975,47750194921;-0,262386468808045;0,0667517174185593;6,82549726185524e-05;0,000297041006851686
"DNAJC9";315,393343135385;0,26234461215557;0,0854343115791783;0,00135746311931618;0,00447515314060281
"MECP2";4269,09926607077;-0,262243482096311;0,051337071672509;2,26051893881868e-07;1,5461283516999e-06
"SYS1";821,584935496514;-0,26223748592193;0,0567979605989551;2,55409038366913e-06;1,45713172854149e-05
"ZNF333";813,669541593007;-0,262149382560458;0,0567896204762766;2,03613953310573e-06;1,18063398440564e-05
"PACS1";3912,63950731683;0,262094589177062;0,0671842574239322;6,70396572429649e-05;0,000292454880590115
"SCFD1";1870,28561537137;0,261893342519631;0,0496798025454739;9,66460008775785e-08;6,99813225812396e-07
"CARD19";366,771766498737;-0,261746886139129;0,0874276128356189;0,00170692037687897;0,00549075343931705
"FBXO9";1821,33073329807;0,261740958264976;0,0716921282369138;0,000185487759289125;0,000743628969189541
"CPSF3";641,737808069202;0,261702661187939;0,0748564473557085;0,000211827782005926;0,000839732008358518
"ATP5F1E";1201,1686803605;0,261517732972246;0,0627347088224867;1,18052198145584e-05;5,93762668000743e-05
"TESK2";1021,47647944347;0,261498897779076;0,090771972070553;0,00249375039433771;0,0076761061862013
"ZNF708";994,599362177055;0,261497722653766;0,0578099314950888;4,07241486338984e-06;2,23696027707329e-05
"INF2";1405,64293294032;-0,261254109364787;0,0728026397499913;0,000215354915513913;0,000852501188087962
"TMCC3";1015,65507341541;0,261214579220234;0,0919321136646392;0,00295468018091588;0,00896472125841913
"FRMD4B";1891,3766200367;-0,261192457144538;0,0603273349099776;1,59516588866335e-05;7,8135480605213e-05
"NOMO1";2194,39771872499;0,261191285528202;0,0476558125558854;3,04506179781461e-08;2,37800180446074e-07
"TPCN1";1667,34599000878;-0,261123659788373;0,0655486235752418;4,58464543658823e-05;0,000206467866081918
"RGPD4";457,660884920231;0,26108140106957;0,0642588617152831;3,1798730719456e-05;0,000147111565606024
"PDZD11";475,743528683681;0,261041613676516;0,0679965745037942;7,05491033882464e-05;0,000305984767809343
"DHX15";4885,67555879392;0,261040573326258;0,057443552744063;3,5920846216281e-06;1,99446611963975e-05
"GPAT4";1808,06940074589;0,261003551062714;0,0786437489141974;0,000649932731959626;0,00230640368939267
"NR1H2";1556,19760022285;-0,260944106545411;0,0625093439122615;2,3303939232674e-05;0,000110458632726578
"ZNF362";1399,59512854082;-0,260771393965861;0,0536835175241164;7,92057653367698e-07;4,95194749620715e-06
"NFIX";14626,933766185;-0,260713711903817;0,0753647841570105;0,000348566218722791;0,00131827798004159
"PPP2CA";2401,65739634715;0,260484325714221;0,0514799933978878;1,3391956126579e-07;9,48576623568076e-07
"CNTN3";832,082256109568;0,260441596143609;0,0896796010802059;0,00166714768659315;0,00537700626671623
"ZNF699";411,76426244684;-0,260421893891998;0,0738594349388649;0,000349738395169785;0,00132168579569977
"ZNF587";3183,22286101193;0,260053910000082;0,0501063656505545;1,87141767896865e-07;1,29636393392144e-06
"SP100";2540,01389842008;-0,259916078477892;0,0701606421676572;0,000164225725712384;0,000665641582080957
"N4BP2";2373,63299562676;0,259846641628375;0,0609348660290534;7,4774960767767e-06;3,9049591188309e-05
"ARHGAP12";2682,71749459495;0,259799337073533;0,0797882927318313;0,000800863811731304;0,00278683864113024
"TBC1D8B";954,919009261781;0,259588839880964;0,069761950589932;0,000130315000853381;0,000538306573185223
"CFL1";6247,90150458817;0,25955650741062;0,0583463099118897;5,78670728789857e-06;3,07887563749037e-05
"UQCR10";801,613280861892;0,259489837907494;0,0764221530457053;0,000454297698359703;0,00167084215730181
"POLK";1804,22287770555;-0,25948357081103;0,066165778670247;7,2848869980909e-05;0,000315398082732621
"SMO";932,105337936752;-0,259478323747145;0,0839824354829802;0,00129638497262909;0,00429266547228177
"OXA1L";1563,94413051593;0,259342113853593;0,0596389030912739;8,22451558730516e-06;4,25518848374769e-05
"PRKCSH";4683,98883683753;0,259333371658713;0,0684072891781721;0,000115706537532433;0,00048221361014799
"WDR47";584,16394358587;-0,259313487416074;0,0649723194143632;4,36850622686307e-05;0,000197509555816902
"CWC15";650,514089451203;0,259190588517569;0,0660908829824892;5,88976671840813e-05;0,00026025481760471
"FKBP1C";141,071576595654;0,259141763622687;0,0885084260741227;0,00234009749746012;0,00724776067351848
"LTO1";601,532330933133;0,259054728720042;0,087254575550917;0,00175131521694043;0,00561503563471527
"PHF6";1173,70118142921;0,258914864214332;0,0594805888474226;9,22095409817427e-06;4,73803965518836e-05
"KEAP1";1184,63026506457;0,258802834059826;0,0520745680155842;4,32498080765487e-07;2,82063965716622e-06
"GBE1";723,271760206492;0,258779609978218;0,0679876314527405;5,34587209447882e-05;0,000237946829131105
"PIGN";2503,88128000149;0,258754859087865;0,0623779137864455;2,21859322845107e-05;0,000105724750622668
"NUTM2G";168,470060788185;-0,258640487873159;0,0899758795522526;0,00269579120769384;0,00823174577983556
"POLR2B";3353,14734023892;0,258613388125255;0,0501481722898543;1,62038281473602e-07;1,13171435842953e-06
"STON1";3040,09372116157;-0,258372951103945;0,0679493628317701;9,32410928649119e-05;0,000396036007594376
"BCL7B";923,152550064385;-0,258240353642457;0,0586677608304581;6,76535914476767e-06;3,56649103333251e-05
"GRB10";1513,20178775681;-0,258197376706133;0,0704014902700036;0,000170980397426914;0,000691008860067322
"MSH3";1176,38450452549;0,257852768393979;0,0598750888344703;1,16398392578943e-05;5,85897949222866e-05
"TLE1";1671,40715885506;0,257728226415644;0,0844313538733748;0,00118124322962565;0,00396049569767884
"CST3";6448,92487178887;-0,257719267973972;0,0925187762507281;0,00306694238976017;0,00927215141090285
"EIF2AK4";3014,0871364377;0,2576717811421;0,0551218786552988;1,22608796676916e-06;7,3633247157372e-06
"SLC39A11";574,663572519233;-0,257458145546329;0,0843822512577217;0,00148578633834883;0,0048555109096367
"KCTD11";320,897907286184;-0,257437914997192;0,0805398839769572;0,000924100799397701;0,00317532433273219
"SLC35A2";534,339488305293;0,257241323777792;0,0718380962788737;0,000228624152098427;0,000899913396431032
"RAB24";482,246208770861;0,256869386256427;0,0656404356102123;6,35234650697671e-05;0,000278674368697516
"PHF13";575,548379962245;-0,25680161464577;0,0642893417886533;4,31638301241732e-05;0,000195288790585007
"TMEM250";565,576379139321;0,25656131931896;0,0614157252744805;2,00204181079131e-05;9,60625376733034e-05
"MAP3K3";1601,29151515593;-0,256543760497117;0,0699216918036192;0,000186991749182201;0,000749042544998546
"SRSF8";1459,05269262705;0,25645710074091;0,061936578737831;1,9875779599932e-05;9,54389810880751e-05
"DNAJC3";6213,71680350238;0,256236852956541;0,0807809621220893;0,000813036244460007;0,00282555814774018
"PJA2";7697,70820649827;-0,256052906701001;0,0596966319765562;1,34409937189863e-05;6,68791471090157e-05
"GOLGA3";5823,04924626905;0,256042549555947;0,0525076552764894;2,30693446145735e-07;1,57522015021843e-06
"ATP13A1";1567,72544607956;0,255996801463574;0,0651944990767394;5,6695370174124e-05;0,000251549423980755
"CPQ";1011,33995656158;-0,25592801149378;0,083691622136628;0,00190958017464907;0,00606166586450542
"GATD3B";771,907753689378;0,255807912255847;0,070880982160546;0,000115844465451472;0,000482685272714466
"PRPF39";1694,41016965261;0,255777916916984;0,0516823478099917;2,73926560338191e-07;1,84460608928039e-06
"PON2";1242,9537234166;0,255548951534791;0,0798414563413409;0,000573069272854262;0,00206140026206569
"PPM1F";1193,99524923397;-0,255308102634329;0,0710690616524785;0,00020959402443427;0,000831553097958954
"PTPRG";3117,59288016067;-0,255247948373711;0,0641743164367284;4,62492382068492e-05;0,000208137582514092
"PSMA7";1492,47542570955;0,255182304392869;0,0595208101845824;6,33591015591831e-06;3,35187867716785e-05
"CDK8";655,415705661106;-0,254999363757077;0,0558334789536688;3,37190584979278e-06;1,87917016493167e-05
"IAH1";822,742472168128;0,254964541685818;0,0497632749021347;2,08110326158755e-07;1,43346921939093e-06
"WDR91";647,047066307758;-0,254756615479669;0,0826283927930905;0,00205348520316492;0,00646166878517282
"PHKB";3937,18564402469;0,25467058338273;0,0628692078987559;2,86065671086599e-05;0,000133387866719002
"PCNX1";4249,29661639296;-0,254534686477478;0,0621473586064029;3,94460105469669e-05;0,000179760973513871
"ZNF543";460,830886989331;0,254418999129267;0,060123879582165;1,34539455538272e-05;6,69265148723546e-05
"PMPCB";1826,70142890979;0,254406450668444;0,0669161008552734;9,37097956215371e-05;0,00039794011642421
"LAPTM4A";3258,12784873338;-0,25429683492098;0,0578594896543145;1,15187942483107e-05;5,8085463626082e-05
"CNOT9";1308,54972865342;0,254155118783788;0,0480100998503445;8,14772345468078e-08;5,98420366727967e-07
"NADK2";1412,05696717596;0,254080181027722;0,0698793118320092;0,000185122153710004;0,000742315853864913
"SLC50A1";598,022930168177;0,254077128924096;0,0910154935306664;0,00264301022155277;0,00808703896442476
"PSMB1";1736,07253604539;0,25405332541008;0,0655448281736193;6,0285380945641e-05;0,000265959391885385
"RRAGC";625,996862963081;0,254011130500721;0,0610664081623198;2,30049002183341e-05;0,000109227064586685
"MSL1";3045,25437830088;0,253933429212927;0,0552739220632485;2,89488450810324e-06;1,63576493503371e-05
"AP4S1";612,84981839748;-0,25368291796462;0,0615281638705422;2,26563462432398e-05;0,000107755793108092
"ATP11C";1309,62933212773;-0,253587883673878;0,0644392388264452;5,57301820378885e-05;0,000247605046648172
"HDAC5";1736,16373734165;-0,253566562841978;0,0580724733615124;1,00741129638605e-05;5,12644057398956e-05
"PPP2R1B";1376,28883974512;0,253375950959896;0,0669067130471824;8,79598532873945e-05;0,000375367492713138
"SOWAHC";594,890606758959;-0,253328540018551;0,0664685513986166;0,000104053800102722;0,000438334219486514
"VSIG10";943,454242845937;0,252891526360782;0,0664905899880622;9,29072079455111e-05;0,000394875883813746
"FAM50A";856,21041059331;0,252823710944656;0,0590760313444732;5,98256603782981e-06;3,17183354371075e-05
"GPATCH11";341,619140666549;-0,252678226917398;0,0723851515913805;0,000322307755803696;0,00122929570723014
"UTP18";644,687409894229;0,252661111695997;0,0600435080853317;1,63392112936397e-05;7,97932933198031e-05
"ITGAV";6336,77985463538;0,252620432301736;0,0667040624589217;0,000101994796286408;0,000430125114097094
"TMEM218";527,724333109381;0,252601227675677;0,0723690214753417;0,000300227422773332;0,00115244778426771
"SNRPD1";701,760470699836;0,252535654890324;0,0825507651104932;0,00135179331859888;0,00445951398207898
"ZNF83";3005,90602361325;-0,252506587342672;0,065864243222561;0,000141677657369259;0,000581869064595736
"CHD6";7207,92596993044;0,252392778548288;0,0577911399086111;1,02709308649515e-05;5,21842500955066e-05
"HNRNPL";4070,30389818408;0,252327899732899;0,0430417581627007;3,6060827221142e-09;3,26628155095546e-08
"NKAP";448,023702390622;0,2521239678482;0,088625441951735;0,0031414689880475;0,00947542850223143
"SLC44A1";2568,25431172326;0,252090038203286;0,0785252021718171;0,00101175978045695;0,00345099103007007
"FAM98A";960,251116156551;0,252044540296585;0,0658776511176606;8,35583419989995e-05;0,000358343450402571
"CYTH1";2714,00656332394;-0,251926261197694;0,0552325555253804;4,08116046077788e-06;2,24113289172539e-05
"NCDN";1132,1615507025;0,251922820396869;0,0594834001265249;1,61364088699752e-05;7,89214880773803e-05
"UBN1";1943,91207139181;0,251743507853407;0,0407656925873752;4,61889661156398e-10;4,71069476597791e-09
"AP3D1";4754,82439630563;0,251710051022766;0,0417857832703717;1,18822746563146e-09;1,15563269724756e-08
"GMEB2";676,598005598487;0,251553063392741;0,0628074806401009;4,22246140416161e-05;0,000191305755997099
"SNRPD3";2577,54260732733;0,251471505416723;0,05957758109911;1,21749267054864e-05;6,09997612428017e-05
"HSPBAP1";455,286674661787;0,251468383657483;0,0778879904094813;0,000609815006339773;0,00218070651451046
"RAP2C";635,412580958767;-0,251400699580909;0,0646690520082031;7,55942271741328e-05;0,000326631382649145
"AZIN1";4564,64956331109;0,251350203921351;0,0597964959130408;2,31897487237073e-05;0,000109944104087599
"MDC1";1957,57475334625;-0,251190176468528;0,0511917697678712;4,31111431721473e-07;2,81295835317896e-06
"URI1";2226,64559612984;0,250833851648234;0,0449187988353103;1,63395812406614e-08;1,32925254148059e-07
"POLD4";1010,33623523169;0,250584798988462;0,0689055284474368;0,000165999084854001;0,000672549793196141
"NLK";977,925533484945;0,250493656683693;0,0477258794993657;9,46025019977343e-08;6,86035250634369e-07
"SH2B3";1088,05360879619;-0,250423379345974;0,0724726081278282;0,000374684478590356;0,00140587787810505
"IMPA2";615,452029233856;0,250301783566153;0,0841627987637515;0,00172216601901972;0,00553340539971733
"CDC42BPA";6196,41338240234;-0,250143441428148;0,0669413320836979;0,000104905024627584;0,000441443241311587
"DNAH1";1372,12031223268;0,25012982072189;0,0688803177121299;0,0001896177363086;0,000758626560939207
"NOMO3";1535,17154048153;0,250018588389913;0,0540519859191266;2,21822679829147e-06;1,27898943130348e-05
"EDEM1";2069,53807456447;0,249963881689961;0,0556215356548068;4,44332436376727e-06;2,42024651099055e-05
"WSB1";7030,62121969126;-0,249960028095396;0,071051552936789;0,00026084175842157;0,00101222174909863
"ARHGEF9";1410,42025524045;-0,249933488575087;0,0683445506690472;0,00017176757769284;0,000694046366558305
"KCTD15";928,09752261715;0,249919261409444;0,0868259693461075;0,00249141278990555;0,00767012147192268
"RUVBL2";919,791272633126;0,249893969890564;0,0601631997620595;1,70252659774612e-05;8,28325066268697e-05
"ZSWIM8";3957,93097015644;-0,249862662755833;0,0596274016344847;1,88789262823729e-05;9,10333982458635e-05
"AUP1";1550,52716866872;0,24982930668531;0,0529086918306576;1,62518683073572e-06;9,5599225337395e-06
"FAM53C";1771,16549798536;0,249786504108286;0,0472165223037658;8,33595613792408e-08;6,11094528907969e-07
"PARP1";3336,32866621123;0,24978452220697;0,0372633478070117;1,43395136150644e-11;1,88677810724532e-10
"DSG2";3329,62696560165;0,249776566889199;0,0789381653621016;0,000741479491784821;0,00259967497664356
"ELOB";1210,93516604385;0,249719588421916;0,0756489045756067;0,000649457619229845;0,00230513716326574
"CBX6";2721,23945835799;-0,249651422535591;0,0645376524665554;8,69302359140845e-05;0,000371415337494445
"DEAF1";770,71006193084;0,249629616830165;0,0689370152804376;9,69938044734741e-05;0,00041081216056315
"TIA1";3399,40725090695;0,249566451681986;0,0726266082290867;0,000265678968294639;0,00102914975799473
"GEMIN4";1199,74298055496;0,249502437882883;0,0804542253148736;0,000944842869136509;0,00324202638538834
"IMP4";847,630996535486;0,249472769286675;0,0727909265793968;0,000387551138097836;0,00144802590398693
"SLC31A1";2109,83672782578;-0,249341071386747;0,0690357128734655;0,000334251197089038;0,0012700503396797
"TPI1";3768,65335527319;0,249158792381863;0,0742472071433283;0,000451367024095659;0,00166058801253645
"MAP3K11";1721,4314525829;0,248950900568883;0,0593115255674041;1,88995794309172e-05;9,10654309124995e-05
"FAM118B";409,40579568973;0,248950741753351;0,0803626730257261;0,00129815734410575;0,00429773487184922
"KIAA1522";5406,29487060707;0,24893499685912;0,0726047752345427;0,000470208957033635;0,00172318636762937
"RNF185";1716,92561889332;-0,248737595164793;0,064769588712692;9,60628614829703e-05;0,000407222999764765
"RPL21";6382,30618190151;0,248737250247009;0,0641491828408712;6,41423215443551e-05;0,000281073094407848
"AATF";1011,52776045304;0,248716527279575;0,0460516622374818;9,32933077458417e-08;6,77296910291852e-07
"LYSMD3";1353,672240623;0,248704304277856;0,0753646406804947;0,000624212876066998;0,00222484940290741
"YTHDF2";1472,26006193076;0,248689071396717;0,0519985360337226;1,17294374853778e-06;7,0772966512072e-06
"UQCRC1";2004,26980726499;0,248664837477452;0,0615932621477768;3,72383620006654e-05;0,000170377301504687
"PDK3";2278,62990122342;-0,248652551339253;0,0704099376366976;0,000232697959148142;0,000914287770177064
"HDAC6";1721,33224052868;-0,248478712907754;0,0568880786252569;8,50368412740651e-06;4,3891434749716e-05
"CRELD1";1261,76623109375;0,248424997562392;0,0783592159831429;0,00116133846869574;0,00389979337688425
"LPAR6";1493,68308423504;-0,248418367205561;0,0790810798948455;0,00114661078962512;0,0038543200133925
"CAPN2";3717,34546235186;0,248361800315605;0,0717615692385341;0,000393157354642814;0,0014664438438284
"METTL5";434,378136260867;0,248292952722974;0,0730995195065359;0,000406330043132417;0,00151095267755189
"AFF1";8121,71623702818;0,24828695778729;0,0669101099557536;0,00014833707450035;0,000606791053651525
"BBIP1";1061,37897090517;-0,248282667020103;0,0760900272806823;0,000746971767804547;0,00261507171852579
"CLUH";1720,19730266044;0,24811029502008;0,0605442271160023;2,75048336154141e-05;0,000128527259885113
"SHLD2";1503,8763921683;0,24810961373438;0,0855097395619129;0,00209901886105408;0,00658475994056542
"SUOX";1179,56803179307;0,247917907486708;0,067491080547924;6,6724579590309e-05;0,000291406338636288
"MPG";567,767845179832;0,247867408680648;0,0843080145297163;0,00219542396756212;0,00684862699847406
"DCAF11";2188,34965030725;0,247816873201418;0,0637445784196076;3,69012582594032e-05;0,000168953870875408
"FER";1806,7062893929;-0,247803913030908;0,0623536250392895;6,56785793722233e-05;0,000287288536957908
"SRP9";3757,06720890705;0,247762269047786;0,0595593818765112;1,91093090932721e-05;9,20305081054103e-05
"VWA8";1648,50059417813;-0,24761008013991;0,06853636675447;0,000246167854261389;0,0009615958014213
"UBXN4";5026,43237648859;0,24752106615172;0,059108307747783;1,96570028752981e-05;9,45048215158562e-05
"MIPOL1";1672,76793108832;0,247297370482558;0,0662122526108668;0,000127044120684327;0,000525532531468896
"ARMC10";1126,11769488407;0,247146578762777;0,0613457917725271;3,91464976496089e-05;0,000178479472566606
"TXNRD3";385,683359424105;0,247105799295281;0,0772907699954586;0,000908319924381231;0,00312495386828405
"CFAP44";1532,10341498801;0,247095249993229;0,0695217727501384;0,000212479770827719;0,000842145433158644
"MPDU1";793,479134937345;0,246806048212157;0,078290421409066;0,00111165140184586;0,00374778740248862
"ACP6";1447,76166072949;0,246642124217305;0,0800992528829549;0,00135381340874679;0,00446463072392397
"HNRNPA1";10798,4195880604;0,246512972882833;0,087122276675444;0,00308155773722313;0,00930912097224649
"PRRC2A";10614,3483469374;0,246391117157044;0,0545662924934505;4,42330340986071e-06;2,41068799587154e-05
"ZNF75A";977,77893602975;0,246378804000067;0,061440815417993;4,87285192510942e-05;0,000218187399631765
"NMD3";1605,19905246273;0,246373814840667;0,0614367744382308;3,82060954957069e-05;0,000174518356094234
"MYO18A";2723,24618377783;-0,246291705126128;0,0790350031303199;0,00120298228454206;0,00402576875726278
"NFYA";1179,61299717258;0,246264904119798;0,0627485420861405;4,3473069522334e-05;0,000196596673396455
"CCND3";893,231580589446;-0,246236226320996;0,0774200087686129;0,00103447050031887;0,00351983506477367
"DPH7";648,301869173416;0,246107383734509;0,0767625028517037;0,000662038657768678;0,00234381877750349
"RPS27";7106,91148156767;0,24603818098539;0,0680788992050898;0,000225366470297177;0,000888603937435588
"MACF1";28216,4069675679;-0,245999891309837;0,0569421401603237;1,08352524248505e-05;5,48513557332776e-05
"FTO";2510,24135718482;-0,245993790213782;0,0499555292025408;5,97479306061161e-07;3,80622230257845e-06
"SECISBP2L";5391,70671977892;0,245893067601053;0,0737386467279487;0,000564881095402454;0,00203674956004151
"ATP6AP1";2489,58518532135;0,245865154166414;0,0810172032540172;0,00188839240142263;0,00600222523679566
"CHMP2A";1244,159481576;0,24572930207875;0,0625136764554183;4,77021176774953e-05;0,000214030855945349
"ATAD3B";903,663637240803;0,245715420583398;0,07802124093838;0,00112985019000141;0,00380381402661475
"FARP1";8342,01743370312;0,245690357713619;0,0706680826913416;0,000355722250529072;0,00134195857715552
"GPATCH8";2922,90507498155;-0,245636612267339;0,0545867907523768;4,87596584617931e-06;2,63310257547761e-05
"ATP10D";1451,32826082613;-0,245598680912253;0,0787937916771972;0,00168862627953029;0,00543549231608462
"DNASE2";695,352253127973;-0,245522175029406;0,0791442320503718;0,00126779241966478;0,00421157618116921
"ANKRD11";5349,89168078468;-0,245471626939877;0,066244804062209;0,000148867641479712;0,000608578408564859
"SIN3B";2468,82190627355;-0,245301781625742;0,0546520442729389;5,46998584160144e-06;2,92472508668023e-05
"NPDC1";3869,37674448672;0,24527892879814;0,0798409304999939;0,0014532658394466;0,00475800602236545
"H6PD";3734,8255345296;-0,24514501988388;0,0522837624302571;1,9664145350675e-06;1,14326426457413e-05
"WDR45B";2577,20011678971;0,245103192560493;0,0759809285419372;0,00089940445762551;0,00309592002183538
"MBD1";1774,93465044985;-0,244918680695623;0,0506141395075157;7,16127980279114e-07;4,4916357720948e-06
"TMEM170A";843,196694895101;-0,244657572022232;0,0681942335584622;0,000220678461647115;0,000871628519772885
"ZBTB41";1628,37578711039;0,244618910269155;0,0600558468813382;1,86213603901403e-05;8,99917044876669e-05
"CLNS1A";1419,0296925717;0,244563313038631;0,0466029327900217;1,07070432123958e-07;7,68731011199255e-07
"KANSL3";2539,87751172512;-0,244481358086109;0,0405033748575013;9,8149366754011e-10;9,62732722184715e-09
"GFM2";887,486416149611;0,244314806894057;0,0673980645507983;0,000106673144708769;0,000448013422748438
"ANKMY1";899,422814489147;0,244195159062933;0,0720169218918418;0,000590860957380143;0,00211857147123908
"NABP2";495,795150578783;0,244179454409064;0,0586711421719759;2,16391771046924e-05;0,000103245400915464
"CYP4V2";1526,99551334988;-0,244154399497632;0,0750030603862755;0,000872591242761168;0,00301426558615461
"TDP2";1455,31354424105;-0,24408331409249;0,078545416597899;0,00167977652654463;0,00540968493272011
"TARS2";521,959305039254;0,244008574031831;0,0809933293859369;0,00173492529970555;0,00556614730902571
"CD93";1887,61805226813;-0,244005879989545;0,080806530269778;0,00159428623349675;0,00516503553666658
"SNRNP40";944,522872691943;0,243969419463212;0,0672417691199356;0,000187363552062824;0,000750223668424039
"EMC3";970,689268509146;0,243967121033588;0,0657103615543792;0,000135795059848189;0,00055924047878346
"ETFA";1388,57013081974;0,24392466006987;0,0685863536331965;0,000251218518529382;0,000978565332245267
"LHPP";383,774357647443;-0,243827922727935;0,0824218049271603;0,00235818391252799;0,00729798227174984
"SH3GLB2";3520,48052490494;0,243808002537597;0,0701186912262061;0,000353688734715748;0,00133532048924629
"THAP11";461,559602622314;-0,243755174396224;0,0654497515063635;0,000135090881936053;0,000556458005440014
"KANTR";689,808956589525;-0,243672000404259;0,076759319951788;0,00100093678223089;0,00341582595081428
"RHBDD3";526,46592908353;0,24365153667892;0,0648712597309429;9,97128928222323e-05;0,000421230808066189
"NBPF14";3573,27628657776;0,243619687100256;0,0653388830551432;0,000110850213805593;0,000463474807726174
"SNAPC2";372,082552968238;0,24342670566733;0,0852913569412133;0,00328451294667697;0,00986416178349005
"UPF3A";1794,23994924983;0,24325780886171;0,0660321604624126;7,79622141883752e-05;0,000336044026674031
"PIAS1";3243,42521055728;-0,243246656659475;0,0550300234034041;7,61043431690633e-06;3,96588640244985e-05
"MRPS18B";687,591269409888;0,243233242004404;0,0600374434193085;3,60823227671394e-05;0,00016559314990803
"SNRPB2";609,736506063851;0,243229517091348;0,070916692791777;0,000427407013303926;0,00158298893816269
"CYRIB";1087,706205657;0,243197965643441;0,0670093797175934;0,000157781546869435;0,000641655925746398
"STX12";1547,30711233521;-0,243191889312934;0,0606047346163012;6,2628989267343e-05;0,000274998032640188
"JMJD7-PLA2G4B";1331,40864104245;-0,243120372661178;0,0651627241618248;0,00013312243794277;0,000549045587961932
"MCPH1";976,637046307253;-0,242897420377326;0,0725286937966384;0,000559500974322921;0,00202004610244343
"PLD2";793,361127081865;-0,242829332890216;0,0728498206950686;0,000627009919571087;0,00223351967121857
"ERCC2";591,700683993987;0,242649586161445;0,0592895870843607;2,63347133339332e-05;0,000123562779117348
"MARCHF5";996,190841290262;0,242613018447503;0,071690012015456;0,00049856286809675;0,00181583412922798
"NUP58";2544,62746219793;0,242498692000215;0,0576139354580903;1,09933128479287e-05;5,56081972852424e-05
"C2CD3";1544,60141956705;0,242483485880851;0,0642791534394381;0,000107135270004747;0,000449857399890734
"PIN4";361,537652164413;0,242336198808171;0,0686280939708622;0,000265518072752968;0,00102873086006018
"TRIM62";564,46146217963;0,242305094323234;0,058258590927533;2,36615626118713e-05;0,000112017594302377
"PTGFRN";3094,5768016899;-0,242024809753765;0,0614160445376981;7,24939490696448e-05;0,000314000890017342
"R3HDM2";3851,65088112163;-0,242010237999187;0,0693594362488472;0,00034968115452686;0,00132168579569977
"ZBTB37";2655,90628137237;0,241967208042712;0,0566155003550406;9,43207778760294e-06;4,83632702756396e-05
"ANO8";493,06299981431;0,241952443406759;0,0787838993630191;0,00133505689075703;0,00440948668187028
"DAG1";3995,5952850512;0,241873418255254;0,055424543624455;7,91684524939927e-06;4,11127782591973e-05
"NAPEPLD";1205,37201282403;0,241772876787537;0,0834332347442382;0,00205026159210698;0,00645464982984921
"PTPRS";6847,0290714373;-0,24170780992604;0,0611940371876929;3,54914473360579e-05;0,000163034917091432
"NRSN2";534,442894946413;-0,241649484620633;0,0826954924718343;0,00256026589432842;0,00784987184581828
"CEP120";1105,99543298854;-0,241611790440045;0,0615468608548634;6,05569879313179e-05;0,00026698197256629
"BTBD9";1558,22805301553;0,241448785577576;0,0509454066333652;1,38563878032477e-06;8,24533299247268e-06
"ATP8B1";4205,5763126771;-0,241286211874322;0,0807646815325793;0,00188837437822537;0,00600222523679566
"TOLLIP";1657,57923891643;0,241223191906134;0,0648839620376077;0,000164119301218009;0,000665348518451388
"DNAJC16";1381,03734613723;0,241220011309695;0,0441718314099135;3,91689176820555e-08;3,00233449213869e-07
"TRIM28";3064,70015370085;0,241121706654901;0,0503108170914733;1,16757544964282e-06;7,04883011394272e-06
"CAB39";3287,30622659519;0,24058282616746;0,0693075083623178;0,000378306415837597;0,00141810363491602
"PRKAR1A";8585,16994222213;-0,240204694921806;0,0743299447893173;0,000846287976831747;0,00293275556215018
"NUDT3";4233,35687098168;-0,240203266981238;0,0767909361548452;0,00119928555002384;0,00401521389564853
"ATP5MPL";814,59814795945;0,240168259839024;0,0771042438403961;0,00116377491003306;0,00390730212562752
"NSUN5";445,760990675227;0,239935442939758;0,0631629801634577;6,54346614727531e-05;0,000286285819770852
"TRIM23";838,229442644338;-0,239883003989232;0,0698256129905149;0,000557336932867282;0,00201372432664666
